"R","P","Collection Time","Source Url","Url","Term","Course","Enrl","Median"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-032-91","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-034-90","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-036-90","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-40.04-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-55.05-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPAN-63.02-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPEE-20.02-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","SPEE-20.03-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","THEA-015-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","THEA-026-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","THEA-030-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","THEA-030-03","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","THEA-040-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","TUCK-002-01","112","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","TUCK-002-02","112","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-010-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-010-02","25","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-010-03","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-010-04","23","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-23.02-01","20","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-40.01-01","21","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-49.05-01","33","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-56.11-01","18","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-66.05-01","12","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WGSS-80.06-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-01","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-03","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-04","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-05","14","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-06","12","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-07","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-002-08","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-03","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-04","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-06","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-07","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-08","16","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-09","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-10","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-11","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-12","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-13","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-14","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-15","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-16","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-17","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-18","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-19","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-20","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-21","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-22","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-23","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-24","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-26","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-27","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-28","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-29","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-30","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-31","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/15f.html","","15F","WRIT-005-32","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-013-01","19","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-023-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-044-01","24","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-061-01","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-86.04-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AAAS-90.02-01","10","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-011-01","40","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-026-01","24","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-21.04-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-21.10-01","25","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-41.06-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-42.12-01","21","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-43.03-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","AMES-43.04-01","22","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-006-01","52","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-009-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-015-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-017-01","60","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-025-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-032-01","24","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-036-01","24","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-041-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-051-90","20","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-052-90","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-054-90","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-07.02-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-12.11-01","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-12.17-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ANTH-12.18-01","26","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARAB-002-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARAB-002-03","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-002-01","42","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-025-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-045-01","10","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-048-01","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-052-01","43","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-07.05-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ARTH-16.22-01","10","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-013-01","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-013-02","68","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-015-01","16","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-028-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-029-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-040-01","18","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-042-01","22","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-045-01","22","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-055-90","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-056-90","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-057-90","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-07.09-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-078-01","24","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","BIOL-11.03-01","38","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-005-01","77","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-005-02","88","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-052-01","66","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-057-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-064-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-07.03-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHEM-075-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHIN-002-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHIN-002-02","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHIN-022-01","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHIN-022-02","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CHIN-62.01-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CLST-001-01","154","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CLST-018-01","22","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CLST-021-01","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","CLST-11.04-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COCO-01.04-01","21","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COLT-55.02-01","25","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COLT-57.02-01","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-001-01","106","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-002-01","38","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-010-01","81","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-024-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-024-02","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-030-01","75","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-039-01","14","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-050-01","43","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-057-01","12","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-065-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-074-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-076-01","42","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-098-01","54","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-099-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-124-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-124-02","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-165-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-174-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-189.8-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","COSC-89.08-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-002-01","130","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-009-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-028-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-065-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-066-01","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-07.01-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","EARS-165-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ECON-001-01","40","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ECON-001-02","40","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ECON-001-03","86","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ECON-001-04","86","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16w.html","","16W","ECON-010-01","42","B"
